product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod051,Cus035,Mark007,2019-11-26,2,1972,"INR"
Prod051,Cus035,Mark007,2019-12-11,1,218,"INR"
Prod051,Cus037,Mark007,2019-12-13,1,259,"INR"
Prod051,Cus037,Mark007,2020-01-21,1,259,"INR"
Prod051,Cus035,Mark007,2020-01-22,1,1315,"INR"
Prod051,Cus037,Mark007,2020-01-24,1,523,"INR"
Prod051,Cus037,Mark007,2020-01-28,1,259,"INR"
Prod051,Cus037,Mark007,2020-02-04,1,259,"INR"
Prod051,Cus037,Mark007,2020-02-07,1,259,"INR"
Prod051,Cus038,Mark007,2020-02-14,1,0,"INR"
Prod051,Cus037,Mark007,2020-02-21,1,523,"INR"
Prod051,Cus037,Mark007,2020-02-25,1,259,"INR"
Prod052,Cus016,Mark002,2018-01-08,1,319,"INR"
Prod052,Cus022,Mark002,2018-01-24,40,58125,"INR"
Prod052,Cus016,Mark002,2018-02-09,1,639,"INR"
Prod052,Cus023,Mark002,2018-02-09,1,315,"INR"
Prod052,Cus026,Mark008,2018-02-12,10,10319,"INR"
Prod052,Cus016,Mark002,2018-02-16,1,954,"INR"
Prod052,Cus024,Mark002,2018-02-19,1,417,"INR"
Prod052,Cus024,Mark002,2018-02-20,1,417,"INR"
Prod052,Cus023,Mark002,2018-02-21,1,315,"INR"
Prod052,Cus016,Mark002,2018-02-23,1,954,"INR"
Prod052,Cus024,Mark002,2018-02-27,2,2083,"INR"
Prod052,Cus016,Mark002,2018-03-01,4,7940,"INR"
Prod052,Cus016,Mark002,2018-03-02,14,27319,"INR"
Prod052,Cus038,Mark006,2018-03-05,1,0,"INR"
Prod052,Cus022,Mark002,2018-03-07,150,285838,"INR"
Prod052,Cus023,Mark002,2018-03-14,1,940,"INR"
Prod052,Cus026,Mark008,2018-03-15,5,5162,"INR"
Prod052,Cus022,Mark002,2018-03-16,10,19056,"INR"
Prod052,Cus023,Mark002,2018-03-16,1,315,"INR"
Prod052,Cus023,Mark002,2018-03-21,1,259,"INR"
Prod052,Cus026,Mark008,2018-03-26,35,36120,"INR"
Prod052,Cus023,Mark002,2018-04-25,1,259,"INR"
Prod052,Cus038,Mark006,2018-04-27,1,0,"INR"
Prod052,Cus023,Mark002,2018-05-03,1,523,"INR"
Prod052,Cus023,Mark002,2018-05-30,1,259,"INR"
Prod052,Cus024,Mark002,2018-06-04,1,417,"INR"
Prod052,Cus023,Mark002,2018-06-06,1,259,"INR"
Prod052,Cus023,Mark002,2018-06-18,1,259,"INR"
Prod052,Cus026,Mark008,2018-06-19,10,10319,"INR"
Prod052,Cus023,Mark002,2018-06-21,1,259,"INR"
Prod052,Cus022,Mark002,2018-06-22,10,14532,"INR"
Prod052,Cus024,Mark002,2018-06-25,1,625,"INR"
Prod052,Cus023,Mark002,2018-07-10,1,523,"INR"
Prod052,Cus023,Mark002,2018-07-27,1,259,"INR"
Prod052,Cus023,Mark002,2018-08-14,1,523,"INR"
Prod052,Cus022,Mark002,2018-08-24,10,14532,"INR"
Prod052,Cus022,Mark002,2018-08-31,20,38111,"INR"
Prod052,Cus023,Mark002,2018-08-31,1,259,"INR"
Prod052,Cus022,Mark002,2018-09-04,30,57167,"INR"
Prod052,Cus022,Mark002,2018-09-10,20,38111,"INR"
Prod052,Cus024,Mark002,2018-09-12,1,417,"INR"
Prod052,Cus022,Mark002,2018-09-17,20,38111,"INR"
Prod052,Cus024,Mark002,2018-09-18,1,208,"INR"
Prod052,Cus022,Mark002,2018-09-18,40,76222,"INR"
Prod052,Cus022,Mark002,2018-09-21,50,95278,"INR"
Prod052,Cus023,Mark002,2018-09-21,1,523,"INR"
Prod052,Cus022,Mark002,2018-09-28,30,57167,"INR"
Prod052,Cus016,Mark002,2018-10-01,1,1588,"INR"
Prod052,Cus022,Mark002,2018-10-02,10,19056,"INR"
Prod052,Cus022,Mark002,2018-10-04,10,19056,"INR"
Prod052,Cus022,Mark002,2018-10-05,20,38111,"INR"
Prod052,Cus022,Mark002,2018-10-10,20,38111,"INR"
Prod052,Cus022,Mark002,2018-10-12,70,133394,"INR"
Prod052,Cus022,Mark002,2018-10-17,10,19056,"INR"
Prod052,Cus016,Mark002,2018-10-18,1,319,"INR"
Prod052,Cus023,Mark002,2018-10-18,1,523,"INR"
Prod052,Cus022,Mark002,2018-10-19,30,57167,"INR"
Prod052,Cus016,Mark002,2018-10-23,1,319,"INR"
Prod052,Cus022,Mark002,2018-10-23,10,19056,"INR"
Prod052,Cus016,Mark002,2018-10-24,1,639,"INR"
Prod052,Cus022,Mark002,2018-10-29,10,19056,"INR"
Prod052,Cus016,Mark002,2018-10-30,1,1907,"INR"
Prod052,Cus016,Mark002,2018-11-06,1,1597,"INR"
Prod052,Cus016,Mark002,2018-11-07,1,634,"INR"
Prod052,Cus022,Mark002,2018-11-08,10,14532,"INR"
Prod052,Cus016,Mark002,2018-11-09,1,1273,"INR"
Prod052,Cus016,Mark002,2018-11-16,4,7301,"INR"
Prod052,Cus024,Mark002,2018-11-20,1,208,"INR"
Prod052,Cus016,Mark002,2018-11-23,1,1593,"INR"
Prod052,Cus016,Mark002,2018-11-26,1,1273,"INR"
Prod052,Cus022,Mark002,2018-11-27,40,76222,"INR"
Prod052,Cus023,Mark002,2018-11-27,1,1042,"INR"
Prod052,Cus016,Mark002,2018-11-29,1,958,"INR"
Prod052,Cus022,Mark002,2018-11-29,20,38111,"INR"
Prod052,Cus022,Mark002,2018-12-06,10,19056,"INR"
Prod052,Cus016,Mark002,2018-12-07,5,8579,"INR"
Prod052,Cus022,Mark002,2018-12-10,30,57167,"INR"
Prod052,Cus022,Mark002,2018-12-13,20,38111,"INR"
Prod052,Cus022,Mark002,2018-12-18,10,19056,"INR"
Prod052,Cus022,Mark002,2018-12-20,70,133394,"INR"
Prod052,Cus016,Mark002,2018-12-21,6,12069,"INR"
Prod052,Cus022,Mark002,2018-12-21,10,14532,"INR"
Prod052,Cus016,Mark002,2019-01-07,2,3940,"INR"
Prod052,Cus022,Mark002,2019-01-07,40,76222,"INR"
Prod052,Cus016,Mark002,2019-01-08,1,1907,"INR"
Prod052,Cus016,Mark002,2019-01-11,6,11116,"INR"
Prod052,Cus016,Mark002,2019-01-18,11,20329,"INR"
Prod052,Cus016,Mark002,2019-01-28,25,46685,"INR"
Prod052,Cus008,Mark002,2019-01-30,30,41574,"INR"
Prod052,Cus016,Mark002,2019-02-01,12,22556,"INR"
Prod052,Cus016,Mark002,2019-02-04,11,21278,"INR"
Prod052,Cus023,Mark002,2019-02-04,3,5218,"INR"
Prod052,Cus023,Mark002,2019-02-05,3,5218,"INR"
Prod052,Cus008,Mark002,2019-02-07,90,124718,"INR"
Prod052,Cus018,Mark002,2019-02-11,1,0,"INR"
Prod052,Cus022,Mark002,2019-02-12,80,152449,"INR"
Prod052,Cus022,Mark002,2019-02-13,9,17148,"INR"
Prod052,Cus022,Mark002,2019-02-19,100,190560,"INR"
Prod052,Cus022,Mark002,2019-02-25,20,38111,"INR"
Prod052,Cus016,Mark002,2019-03-01,1,319,"INR"
Prod052,Cus008,Mark002,2019-03-01,30,41574,"INR"
Prod052,Cus016,Mark002,2019-03-08,1,319,"INR"
Prod052,Cus022,Mark002,2019-03-13,10,14532,"INR"
Prod052,Cus022,Mark002,2019-03-19,10,19056,"INR"
Prod052,Cus023,Mark002,2019-03-19,3,5218,"INR"
Prod052,Cus008,Mark002,2019-03-25,30,41574,"INR"
Prod052,Cus016,Mark002,2019-03-29,1,2546,"INR"
Prod052,Cus022,Mark002,2019-03-29,10,14532,"INR"
Prod052,Cus022,Mark002,2019-03-29,30,57167,"INR"
Prod052,Cus022,Mark002,2019-04-01,20,38111,"INR"
Prod052,Cus022,Mark002,2019-04-02,10,19056,"INR"
Prod052,Cus022,Mark002,2019-04-03,10,19056,"INR"
Prod052,Cus023,Mark002,2019-04-15,4,5741,"INR"
Prod052,Cus022,Mark002,2019-04-23,10,14532,"INR"
Prod052,Cus023,Mark002,2019-04-25,3,5218,"INR"
Prod052,Cus022,Mark002,2019-05-10,150,285838,"INR"
Prod052,Cus023,Mark002,2019-05-14,3,5218,"INR"
Prod052,Cus023,Mark002,2019-05-16,3,5218,"INR"
Prod052,Cus008,Mark002,2019-05-17,30,38986,"INR"
Prod052,Cus023,Mark002,2019-05-20,3,5218,"INR"
Prod052,Cus022,Mark002,2019-05-21,10,14532,"INR"
Prod052,Cus026,Mark008,2019-05-29,10,10319,"INR"
Prod052,Cus022,Mark002,2019-05-29,20,38111,"INR"
Prod052,Cus022,Mark002,2019-05-30,10,14532,"INR"
Prod052,Cus008,Mark002,2019-05-30,30,38991,"INR"
Prod052,Cus022,Mark002,2019-05-31,30,57167,"INR"
Prod052,Cus016,Mark002,2019-06-01,1,319,"INR"
Prod052,Cus024,Mark002,2019-06-04,1,208,"INR"
Prod052,Cus008,Mark002,2019-06-04,30,38991,"INR"
Prod052,Cus022,Mark002,2019-06-04,10,19056,"INR"
Prod052,Cus022,Mark002,2019-06-06,20,38111,"INR"
Prod052,Cus022,Mark002,2019-06-07,30,57167,"INR"
Prod052,Cus022,Mark002,2019-06-12,20,38111,"INR"
Prod052,Cus022,Mark002,2019-06-13,30,57167,"INR"
Prod052,Cus016,Mark002,2019-06-14,5,8894,"INR"
Prod052,Cus022,Mark002,2019-06-14,20,38111,"INR"
Prod052,Cus016,Mark002,2019-06-17,1,634,"INR"
Prod052,Cus022,Mark002,2019-06-17,10,19056,"INR"
Prod052,Cus022,Mark002,2019-06-19,10,14532,"INR"
Prod052,Cus016,Mark002,2019-06-21,4,6667,"INR"
Prod052,Cus022,Mark002,2019-06-21,20,38111,"INR"
Prod052,Cus016,Mark002,2019-06-24,3,6032,"INR"
Prod052,Cus016,Mark002,2019-06-28,3,5083,"INR"
Prod052,Cus016,Mark002,2019-07-01,8,14931,"INR"
Prod052,Cus016,Mark002,2019-07-04,1,2222,"INR"
Prod052,Cus022,Mark002,2019-07-04,10,19056,"INR"
Prod052,Cus008,Mark002,2019-07-05,30,38991,"INR"
Prod052,Cus016,Mark002,2019-07-08,6,11755,"INR"
Prod052,Cus016,Mark002,2019-07-12,27,51130,"INR"
Prod052,Cus008,Mark002,2019-07-15,30,38991,"INR"
Prod052,Cus022,Mark002,2019-07-16,10,19056,"INR"
Prod052,Cus008,Mark002,2019-07-19,30,38991,"INR"
Prod052,Cus016,Mark002,2019-07-22,1,2542,"INR"
Prod052,Cus016,Mark002,2019-07-26,9,16199,"INR"
Prod052,Cus026,Mark008,2019-07-29,10,10319,"INR"
Prod052,Cus016,Mark002,2019-08-02,5,9213,"INR"
Prod052,Cus022,Mark002,2019-08-06,140,266782,"INR"
Prod052,Cus022,Mark002,2019-08-07,10,19056,"INR"
Prod052,Cus016,Mark002,2019-08-09,1,319,"INR"
Prod052,Cus022,Mark002,2019-08-13,10,19056,"INR"
Prod052,Cus008,Mark002,2019-08-16,30,38991,"INR"
Prod052,Cus022,Mark002,2019-08-16,10,19056,"INR"
Prod052,Cus022,Mark002,2019-08-19,10,19056,"INR"
Prod052,Cus022,Mark002,2019-08-20,10,19056,"INR"
Prod052,Cus016,Mark002,2019-08-23,3,6352,"INR"
Prod052,Cus022,Mark002,2019-08-23,10,19056,"INR"
Prod052,Cus008,Mark002,2019-08-28,30,38991,"INR"
Prod052,Cus022,Mark002,2019-08-30,30,57167,"INR"
Prod052,Cus016,Mark002,2019-09-02,4,6667,"INR"
Prod052,Cus022,Mark002,2019-09-03,20,38111,"INR"
Prod052,Cus022,Mark002,2019-09-05,10,14532,"INR"
Prod052,Cus008,Mark002,2019-09-05,30,38991,"INR"
Prod052,Cus016,Mark002,2019-09-06,11,21278,"INR"
Prod052,Cus022,Mark002,2019-09-06,30,57167,"INR"
Prod052,Cus016,Mark002,2019-09-13,13,24773,"INR"
Prod052,Cus016,Mark002,2019-09-27,5,9208,"INR"
Prod052,Cus023,Mark002,2019-09-30,1,523,"INR"
Prod052,Cus016,Mark002,2019-10-04,1,639,"INR"
Prod052,Cus023,Mark002,2019-11-07,1,259,"INR"
Prod052,Cus023,Mark002,2019-12-19,1,259,"INR"
Prod052,Cus023,Mark002,2020-01-08,1,259,"INR"
Prod052,Cus026,Mark008,2020-01-30,20,20639,"INR"
Prod053,Cus035,Mark007,2017-10-04,4,1111,"INR"
Prod053,Cus016,Mark007,2017-10-06,1,227,"INR"
Prod053,Cus037,Mark007,2017-10-06,4,1565,"INR"
Prod053,Cus002,Mark007,2017-10-06,11,3870,"INR"
Prod053,Cus017,Mark011,2017-10-10,10,3014,"INR"
Prod053,Cus018,Mark011,2017-10-10,1,269,"INR"
Prod053,Cus037,Mark007,2017-10-10,4,1477,"INR"
Prod053,Cus002,Mark007,2017-10-10,7,2273,"INR"
Prod053,Cus035,Mark007,2017-10-10,3,810,"INR"
Prod053,Cus017,Mark011,2017-10-11,12,3741,"INR"
Prod053,Cus019,Mark011,2017-10-11,11,2264,"INR"
Prod053,Cus020,Mark011,2017-10-11,3,750,"INR"
Prod053,Cus021,Mark011,2017-10-11,18,4597,"INR"
Prod053,Cus022,Mark011,2017-10-11,1,125,"INR"
Prod053,Cus036,Mark007,2017-10-11,2,634,"INR"
Prod053,Cus037,Mark007,2017-10-11,2,634,"INR"
Prod053,Cus035,Mark007,2017-10-11,5,1616,"INR"
Prod053,Cus019,Mark011,2017-10-12,9,2171,"INR"
Prod053,Cus023,Mark011,2017-10-12,1,644,"INR"
Prod053,Cus020,Mark011,2017-10-12,49,12306,"INR"
Prod053,Cus022,Mark011,2017-10-12,1,380,"INR"
Prod053,Cus017,Mark011,2017-10-13,20,5181,"INR"
Prod053,Cus019,Mark011,2017-10-13,5,1120,"INR"
Prod053,Cus024,Mark011,2017-10-13,24,6241,"INR"
Prod053,Cus018,Mark011,2017-10-13,8,1935,"INR"
Prod053,Cus020,Mark011,2017-10-13,2,426,"INR"
Prod053,Cus016,Mark007,2017-10-13,1,227,"INR"
Prod053,Cus037,Mark007,2017-10-13,2,935,"INR"
Prod053,Cus002,Mark007,2017-10-13,10,3528,"INR"
Prod053,Cus017,Mark011,2017-10-16,18,5315,"INR"
Prod053,Cus019,Mark011,2017-10-16,19,5625,"INR"
Prod053,Cus024,Mark011,2017-10-16,1,171,"INR"
Prod053,Cus020,Mark011,2017-10-16,6,1852,"INR"
Prod053,Cus021,Mark011,2017-10-16,6,1574,"INR"
Prod053,Cus036,Mark007,2017-10-16,7,1991,"INR"
Prod053,Cus017,Mark011,2017-10-17,6,1870,"INR"
Prod053,Cus019,Mark011,2017-10-17,1,157,"INR"
Prod053,Cus023,Mark011,2017-10-17,1,384,"INR"
Prod053,Cus020,Mark011,2017-10-17,12,3097,"INR"
Prod053,Cus021,Mark011,2017-10-17,4,1014,"INR"
Prod053,Cus037,Mark007,2017-10-17,4,1606,"INR"
Prod053,Cus002,Mark007,2017-10-17,7,2500,"INR"
Prod053,Cus035,Mark007,2017-10-17,2,606,"INR"
Prod053,Cus017,Mark011,2017-10-18,6,1574,"INR"
Prod053,Cus019,Mark011,2017-10-18,26,6444,"INR"
Prod053,Cus024,Mark011,2017-10-18,3,769,"INR"
Prod053,Cus020,Mark011,2017-10-18,2,500,"INR"
Prod053,Cus021,Mark011,2017-10-18,12,3500,"INR"
Prod053,Cus037,Mark007,2017-10-18,1,537,"INR"
Prod053,Cus002,Mark006,2017-10-19,1,0,"INR"
Prod053,Cus017,Mark011,2017-10-19,12,0,"INR"
Prod053,Cus019,Mark011,2017-10-19,20,4630,"INR"
Prod053,Cus024,Mark011,2017-10-19,13,3292,"INR"
Prod053,Cus020,Mark011,2017-10-19,6,1597,"INR"
Prod053,Cus036,Mark007,2017-10-19,2,634,"INR"
Prod053,Cus019,Mark011,2017-10-20,4,1222,"INR"
Prod053,Cus024,Mark011,2017-10-20,49,12653,"INR"
Prod053,Cus020,Mark011,2017-10-20,3,838,"INR"
Prod053,Cus036,Mark007,2017-10-20,4,995,"INR"
Prod053,Cus016,Mark007,2017-10-20,1,343,"INR"
Prod053,Cus037,Mark007,2017-10-20,3,1204,"INR"
Prod053,Cus002,Mark007,2017-10-20,5,1593,"INR"
Prod053,Cus017,Mark011,2017-10-23,2,532,"INR"
Prod053,Cus019,Mark011,2017-10-23,54,10551,"INR"
Prod053,Cus020,Mark011,2017-10-23,3,750,"INR"
Prod053,Cus021,Mark011,2017-10-23,6,1574,"INR"
Prod053,Cus022,Mark011,2017-10-23,6,1644,"INR"
Prod053,Cus022,Mark011,2017-10-23,1,380,"INR"
Prod053,Cus019,Mark011,2017-10-24,9,2398,"INR"
Prod053,Cus021,Mark011,2017-10-24,12,4435,"INR"
Prod053,Cus019,Mark011,2017-10-25,31,7588,"INR"
Prod053,Cus024,Mark011,2017-10-25,15,3866,"INR"
Prod053,Cus018,Mark011,2017-10-25,7,1681,"INR"
Prod053,Cus020,Mark011,2017-10-25,19,5907,"INR"
Prod053,Cus037,Mark007,2017-10-25,1,269,"INR"
Prod053,Cus017,Mark011,2017-10-26,2,532,"INR"
Prod053,Cus019,Mark011,2017-10-26,3,894,"INR"
Prod053,Cus024,Mark011,2017-10-26,1,259,"INR"
Prod053,Cus020,Mark011,2017-10-26,2,588,"INR"
Prod053,Cus017,Mark011,2017-10-27,2,472,"INR"
Prod053,Cus019,Mark011,2017-10-27,12,3162,"INR"
Prod053,Cus020,Mark011,2017-10-27,9,2176,"INR"
Prod053,Cus021,Mark011,2017-10-27,12,3500,"INR"
Prod053,Cus022,Mark011,2017-10-27,1,190,"INR"
Prod053,Cus016,Mark007,2017-10-27,1,116,"INR"
Prod053,Cus037,Mark007,2017-10-27,2,667,"INR"
Prod053,Cus002,Mark007,2017-10-27,11,3634,"INR"
Prod053,Cus019,Mark011,2017-10-30,9,1931,"INR"
Prod053,Cus020,Mark011,2017-10-30,10,2431,"INR"
Prod053,Cus025,Mark011,2017-10-30,4,1130,"INR"
Prod053,Cus021,Mark011,2017-10-30,42,10810,"INR"
Prod053,Cus022,Mark011,2017-10-30,2,949,"INR"
Prod053,Cus017,Mark011,2017-10-31,13,4014,"INR"
Prod053,Cus019,Mark011,2017-10-31,4,1042,"INR"
Prod053,Cus024,Mark011,2017-10-31,15,3440,"INR"
Prod053,Cus018,Mark011,2017-10-31,1,255,"INR"
Prod053,Cus020,Mark011,2017-10-31,12,3028,"INR"
Prod053,Cus021,Mark011,2017-10-31,33,8023,"INR"
Prod053,Cus017,Mark011,2017-11-02,6,1560,"INR"
Prod053,Cus019,Mark011,2017-11-02,17,3537,"INR"
Prod053,Cus024,Mark011,2017-11-02,9,2333,"INR"
Prod053,Cus020,Mark011,2017-11-02,10,2444,"INR"
Prod053,Cus021,Mark011,2017-11-02,6,1519,"INR"
Prod053,Cus022,Mark011,2017-11-02,12,3037,"INR"
Prod053,Cus022,Mark011,2017-11-02,2,949,"INR"
Prod053,Cus017,Mark011,2017-11-03,15,4426,"INR"
Prod053,Cus024,Mark011,2017-11-03,1,83,"INR"
Prod053,Cus020,Mark011,2017-11-03,7,2019,"INR"
Prod053,Cus021,Mark011,2017-11-03,30,7148,"INR"
Prod053,Cus017,Mark011,2017-11-06,38,10981,"INR"
Prod053,Cus019,Mark011,2017-11-06,40,12060,"INR"
Prod053,Cus023,Mark011,2017-11-06,43,10532,"INR"
Prod053,Cus020,Mark011,2017-11-06,45,11069,"INR"
Prod053,Cus021,Mark011,2017-11-06,30,8574,"INR"
Prod053,Cus022,Mark011,2017-11-06,2,949,"INR"
Prod053,Cus019,Mark011,2017-11-07,2,907,"INR"
Prod053,Cus023,Mark011,2017-11-07,12,3394,"INR"
Prod053,Cus020,Mark011,2017-11-07,37,9361,"INR"
Prod053,Cus017,Mark011,2017-11-08,12,3324,"INR"
Prod053,Cus019,Mark011,2017-11-08,89,22713,"INR"
Prod053,Cus020,Mark011,2017-11-08,4,926,"INR"
Prod053,Cus025,Mark011,2017-11-08,3,769,"INR"
Prod053,Cus021,Mark011,2017-11-08,78,20394,"INR"
Prod053,Cus022,Mark011,2017-11-08,1,380,"INR"
Prod053,Cus017,Mark011,2017-11-09,12,3347,"INR"
Prod053,Cus019,Mark011,2017-11-09,7,1625,"INR"
Prod053,Cus020,Mark011,2017-11-09,6,1278,"INR"
Prod053,Cus022,Mark011,2017-11-09,1,190,"INR"
Prod053,Cus017,Mark011,2017-11-10,6,1773,"INR"
Prod053,Cus019,Mark011,2017-11-10,36,9579,"INR"
Prod053,Cus024,Mark011,2017-11-10,8,2023,"INR"
Prod053,Cus020,Mark011,2017-11-10,7,2139,"INR"
Prod053,Cus021,Mark011,2017-11-10,36,8681,"INR"
Prod053,Cus017,Mark011,2017-11-13,9,2361,"INR"
Prod053,Cus019,Mark011,2017-11-13,15,3546,"INR"
Prod053,Cus024,Mark011,2017-11-13,18,5315,"INR"
Prod053,Cus020,Mark011,2017-11-13,2,431,"INR"
Prod053,Cus022,Mark011,2017-11-13,5,1051,"INR"
Prod053,Cus022,Mark011,2017-11-13,1,380,"INR"
Prod053,Cus019,Mark011,2017-11-14,1,306,"INR"
Prod053,Cus023,Mark011,2017-11-14,12,3880,"INR"
Prod053,Cus020,Mark011,2017-11-14,8,2134,"INR"
Prod053,Cus022,Mark011,2017-11-14,1,380,"INR"
Prod053,Cus017,Mark011,2017-11-15,1,356,"INR"
Prod053,Cus019,Mark011,2017-11-15,194,39366,"INR"
Prod053,Cus023,Mark011,2017-11-15,12,3394,"INR"
Prod053,Cus024,Mark011,2017-11-15,5,1250,"INR"
Prod053,Cus020,Mark011,2017-11-15,3,690,"INR"
Prod053,Cus026,Mark011,2017-11-15,1,106,"INR"
Prod053,Cus021,Mark011,2017-11-15,18,5250,"INR"
Prod053,Cus017,Mark011,2017-11-16,12,3708,"INR"
Prod053,Cus019,Mark011,2017-11-16,166,34019,"INR"
Prod053,Cus024,Mark011,2017-11-16,1,79,"INR"
Prod053,Cus020,Mark011,2017-11-16,2,602,"INR"
Prod053,Cus021,Mark011,2017-11-16,48,11671,"INR"
Prod053,Cus022,Mark011,2017-11-16,1,569,"INR"
Prod053,Cus017,Mark011,2017-11-17,9,2616,"INR"
Prod053,Cus019,Mark011,2017-11-17,3,1009,"INR"
Prod053,Cus020,Mark011,2017-11-17,15,3782,"INR"
Prod053,Cus021,Mark011,2017-11-17,168,40509,"INR"
Prod053,Cus036,Mark007,2017-11-17,60,13361,"INR"
Prod053,Cus017,Mark011,2017-11-20,12,3713,"INR"
Prod053,Cus024,Mark011,2017-11-20,14,3500,"INR"
Prod053,Cus021,Mark011,2017-11-20,101,26514,"INR"
Prod053,Cus022,Mark011,2017-11-20,1,380,"INR"
Prod053,Cus017,Mark011,2017-11-21,5,1810,"INR"
Prod053,Cus019,Mark011,2017-11-21,3,519,"INR"
Prod053,Cus023,Mark011,2017-11-21,12,3481,"INR"
Prod053,Cus020,Mark011,2017-11-21,6,1815,"INR"
Prod053,Cus017,Mark011,2017-11-22,7,2032,"INR"
Prod053,Cus019,Mark011,2017-11-22,22,5403,"INR"
Prod053,Cus024,Mark011,2017-11-22,6,1532,"INR"
Prod053,Cus020,Mark011,2017-11-22,2,602,"INR"
Prod053,Cus036,Mark007,2017-11-22,7,1634,"INR"
Prod053,Cus037,Mark007,2017-11-22,1,273,"INR"
Prod053,Cus017,Mark011,2017-11-23,2,444,"INR"
Prod053,Cus019,Mark011,2017-11-23,177,34958,"INR"
Prod053,Cus024,Mark011,2017-11-23,2,463,"INR"
Prod053,Cus018,Mark011,2017-11-23,1,269,"INR"
Prod053,Cus020,Mark011,2017-11-23,4,1120,"INR"
Prod053,Cus021,Mark011,2017-11-23,222,50491,"INR"
Prod053,Cus022,Mark011,2017-11-23,4,958,"INR"
Prod053,Cus017,Mark011,2017-11-24,23,6236,"INR"
Prod053,Cus019,Mark011,2017-11-24,30,6500,"INR"
Prod053,Cus018,Mark011,2017-11-24,17,4037,"INR"
Prod053,Cus020,Mark011,2017-11-24,1,259,"INR"
Prod053,Cus022,Mark011,2017-11-24,12,3037,"INR"
Prod053,Cus022,Mark011,2017-11-24,1,190,"INR"
Prod053,Cus002,Mark007,2017-11-24,9,2958,"INR"
Prod053,Cus002,Mark006,2017-11-27,1,0,"INR"
Prod053,Cus017,Mark011,2017-11-27,24,6532,"INR"
Prod053,Cus019,Mark011,2017-11-27,76,15440,"INR"
Prod053,Cus023,Mark011,2017-11-27,21,4801,"INR"
Prod053,Cus024,Mark011,2017-11-27,1,324,"INR"
Prod053,Cus020,Mark011,2017-11-27,5,1380,"INR"
Prod053,Cus021,Mark011,2017-11-27,98,25458,"INR"
Prod053,Cus022,Mark011,2017-11-27,1,380,"INR"
Prod053,Cus017,Mark011,2017-11-28,4,1194,"INR"
Prod053,Cus019,Mark011,2017-11-28,1,134,"INR"
Prod053,Cus024,Mark011,2017-11-28,7,1611,"INR"
Prod053,Cus020,Mark011,2017-11-28,11,2829,"INR"
Prod053,Cus025,Mark011,2017-11-28,4,1157,"INR"
Prod053,Cus026,Mark011,2017-11-28,1,213,"INR"
Prod053,Cus021,Mark011,2017-11-28,12,2894,"INR"
Prod053,Cus037,Mark007,2017-11-28,3,1338,"INR"
Prod053,Cus002,Mark007,2017-11-28,10,3528,"INR"
Prod053,Cus035,Mark007,2017-11-28,7,2125,"INR"
Prod053,Cus002,Mark006,2017-11-29,1,0,"INR"
Prod053,Cus019,Mark011,2017-11-29,32,9856,"INR"
Prod053,Cus024,Mark011,2017-11-29,1,88,"INR"
Prod053,Cus018,Mark011,2017-11-29,1,181,"INR"
Prod053,Cus020,Mark011,2017-11-29,12,3181,"INR"
Prod053,Cus021,Mark011,2017-11-29,21,5602,"INR"
Prod053,Cus036,Mark007,2017-11-29,4,815,"INR"
Prod053,Cus037,Mark007,2017-11-29,1,403,"INR"
Prod053,Cus035,Mark007,2017-11-29,3,1009,"INR"
Prod053,Cus019,Mark011,2017-11-30,3,722,"INR"
Prod053,Cus024,Mark011,2017-11-30,14,3500,"INR"
Prod053,Cus020,Mark011,2017-11-30,8,1977,"INR"
Prod053,Cus017,Mark011,2017-12-01,125,28815,"INR"
Prod053,Cus019,Mark011,2017-12-01,12,2986,"INR"
Prod053,Cus020,Mark011,2017-12-01,3,856,"INR"
Prod053,Cus021,Mark011,2017-12-01,12,3500,"INR"
Prod053,Cus016,Mark007,2017-12-01,1,343,"INR"
Prod053,Cus037,Mark007,2017-12-01,2,935,"INR"
Prod053,Cus002,Mark007,2017-12-01,10,3528,"INR"
Prod053,Cus017,Mark011,2017-12-04,10,3218,"INR"
Prod053,Cus024,Mark011,2017-12-04,231,52361,"INR"
Prod053,Cus020,Mark011,2017-12-04,14,3523,"INR"
Prod053,Cus021,Mark011,2017-12-04,31,9472,"INR"
Prod053,Cus022,Mark011,2017-12-04,3,1898,"INR"
Prod053,Cus015,Mark007,2017-12-04,3,1130,"INR"
Prod053,Cus017,Mark011,2017-12-05,70,22755,"INR"
Prod053,Cus019,Mark011,2017-12-05,1,269,"INR"
Prod053,Cus023,Mark011,2017-12-05,1,292,"INR"
Prod053,Cus024,Mark011,2017-12-05,5,1213,"INR"
Prod053,Cus018,Mark011,2017-12-05,3,671,"INR"
Prod053,Cus020,Mark011,2017-12-05,1,171,"INR"
Prod053,Cus021,Mark011,2017-12-05,12,3500,"INR"
Prod053,Cus037,Mark007,2017-12-05,5,2005,"INR"
Prod053,Cus002,Mark007,2017-12-05,7,2500,"INR"
Prod053,Cus035,Mark007,2017-12-05,3,810,"INR"
Prod053,Cus017,Mark011,2017-12-06,125,33792,"INR"
Prod053,Cus019,Mark011,2017-12-06,31,7375,"INR"
Prod053,Cus023,Mark011,2017-12-06,12,3880,"INR"
Prod053,Cus024,Mark011,2017-12-06,24,5449,"INR"
